target_id	test_stat	pval	qval	rss	sigma_sq	tech_var	mean_obs	var_obs	sigma_sq_pmax	smooth_sigma_sq	final_sigma_sq	degrees_free
231	XM_003215593.3	12.137790838084	0.000494102713814791	0.00486961805988081	2.13543442813071	0.639327509520823	0.0724839665227465	2.8176770503336	0.71181147604357	0.639327509520823	0.228711562529657	0.639327509520823	1
232	XM_003215903.3	12.1248327609856	0.000497547932205213	0.00486961805988081	0.0778274586093328	0.0232221588479378	0.00272032735517319	5.89831295067461	0.0259424862031109	0.0232221588479378	0.0257220599295495	0.0257220599295495	1
233	XM_008104400.2	12.1563870535383	0.000489200485512837	0.00486961805988081	0.521924200276066	0.156341007483412	0.0176337259419432	4.33289512639817	0.173974733425356	0.156341007483412	0.0319513442925656	0.156341007483412	1
234	XM_008111054.2	12.1390024362858	0.000493781814572095	0.00486961805988081	14.8762379896232	4.45394839727463	0.504797599266421	1.2353391422865	4.95874599654105	4.45394839727463	2.39319574177278	4.45394839727463	1
235	XR_506215.2	12.1300689949342	0.000496152842946668	0.00486961805988081	0.263484343494199	0.0788672705665637	0.00896084393150276	4.79344450650473	0.0878281144980667	0.0788672705665637	0.0264032545768999	0.0788672705665637	1
236	XM_003215285.3	12.0980986837837	0.000504732644457314	0.00490799440782832	0.0795098248563186	0.0237206519926802	0.00278262295942602	5.90998489076941	0.0265032749521061	0.0237206519926802	0.0257700635727253	0.0257700635727253	1
237	XR_507264.2	12.0943928233531	0.000505736815067526	0.00490799440782832	0.392447682913749	0.117349560993132	0.0134663333114508	4.37152930885649	0.130815894304583	0.117349560993132	0.0314546427687638	0.117349560993132	1
238	XM_008116631.2	12.0629716863836	0.000514332390484019	0.00493471022315772	0.170306913343119	0.0508790242772551	0.00588994683711774	4.98550657114241	0.0567689711143729	0.0508790242772551	0.0257221462892453	0.0508790242772551	1
239	XM_008120381.2	12.0608203226921	0.000514926284155589	0.00493471022315772	0.126694461969557	0.0378474897010906	0.00438399762209515	5.49923944759327	0.0422314873231858	0.0378474897010906	0.0249191401026775	0.0378474897010906	1
240	XM_016991718.1	12.0609223490262	0.000514898103695997	0.00493471022315772	0.328188154662928	0.0980400745882971	0.0113559769660122	4.62264697479136	0.109396051554309	0.0980400745882971	0.0277847267425145	0.0980400745882971	1
241	XM_003215635.3	12.002586421435	0.000531267689832547	0.00498741096577493	0.0294643841243677	0.00791502485264743	0.0019064365221418	6.27484230587567	0.00982146137478916	0.00791502485264743	0.0280597176086874	0.0280597176086874	1
242	XM_008104861.2	12.007200201808	0.000529954103913338	0.00498741096577493	0.141874846591597	0.0423160802056048	0.00497553532492751	6.35246636822064	0.0472916155305324	0.0423160802056048	0.0287629477145841	0.0423160802056048	1
243	XM_016994222.1	12.0274504783224	0.000524227326868982	0.00498741096577493	17.5657187221362	5.24232254562152	0.612917028423866	1.40242665028784	5.85523957404539	5.24232254562152	2.30656765171968	5.24232254562152	1
244	XM_016996240.1	12.0063848657384	0.00053018599889493	0.00498741096577493	0.581385604127206	0.173401915518888	0.0203932858568471	3.84628775065923	0.193795201375735	0.173401915518888	0.0421165493615179	0.173401915518888	1
245	XM_016997281.1	12.0231686620033	0.000525432993579675	0.00498741096577493	0.131505280260132	0.0392415920880078	0.0045935013320361	5.43715525339756	0.0438350934200439	0.0392415920880078	0.024934292155272	0.0392415920880078	1
246	XM_008123772.2	11.9920630847169	0.000534276092404328	0.00499526427857705	0.212473842269237	0.0633449279907065	0.00747968609903915	4.93705064481006	0.0708246140897457	0.0633449279907065	0.0258401163501121	0.0633449279907065	1
247	XM_016991789.1	11.9832048914542	0.000536821792596875	0.00499874543713689	0.0897633797449794	0.026754193673503	0.00316693290815676	5.70944388407849	0.0299211265816597	0.026754193673503	0.0251435755882934	0.026754193673503	1
248	XM_003214695.3	11.9693654615326	0.000540823551765755	0.00501570229460176	0.0421507581848632	0.0119984753199081	0.00205177740837966	5.97415251353969	0.0140502527282877	0.0119984753199081	0.0260604299566403	0.0260604299566403	1
249	XM_008125018.2	11.9325816825213	0.000551606837263131	0.005095163557049	31.8660264666852	9.48342784306957	1.13858097915882	2.45965171833791	10.6220088222284	9.48342784306957	0.65578112975022	9.48342784306957	1
250	XM_016997775.1	11.9219155238278	0.00055477406619917	0.00510392140903236	0.204487640726971	0.0608366443211985	0.00732590258779177	5.08922553855559	0.0681625469089905	0.0608366443211985	0.0255265738475507	0.0608366443211985	1
251	XM_008109540.2	11.9087516109068	0.000558708308350617	0.00511963788528454	2.9405903541381	0.87450095379456	0.10569583091814	5.48133810367359	0.9801967847127	0.87450095379456	0.0249197427400532	0.87450095379456	1
252	XM_008109908.2	11.9009960090011	0.000561039365914329	0.00512059738731332	20.4918553419927	6.09263492648595	0.737983520844967	1.57024934579115	6.83061844733091	6.09263492648595	2.1413538235553	6.09263492648595	1
253	XM_003215417.3	11.8496750484357	0.000576714083599131	0.00522407230871011	0.117920586846709	0.0350052910693527	0.00430157121288354	5.50867663550092	0.0393068622822362	0.0350052910693527	0.024920054173102	0.0350052910693527	1
254	XM_003215998.3	11.8421557544321	0.000579047516284537	0.00522407230871011	1.11758152342895	0.331682720432622	0.0408444540436946	4.80087719896062	0.372527174476317	0.331682720432622	0.0263635560967043	0.331682720432622	1
255	XM_008108296.2	11.8416955929314	0.000579190625530904	0.00522407230871011	0.797301587789431	0.236624718245624	0.0291424776841862	3.14046564205314	0.26576719592981	0.236624718245624	0.104500651357257	0.236624718245624	1
256	XM_003215128.3	11.8224243692792	0.000585216110349526	0.00524798871416843	0.127423275404955	0.0377944348178007	0.00467999031718419	5.60960694149571	0.042474425134985	0.0377944348178007	0.0249833471320247	0.0377944348178007	1
257	XM_008107219.2	11.8186434252973	0.000586405695452734	0.00524798871416843	1.50142166465232	0.445277662863472	0.0551962253539674	3.12885451306991	0.50047388821744	0.445277662863472	0.106683262892937	0.445277662863472	1
258	XM_016990901.1	11.7955512031452	0.00059372430349895	0.00529289107770382	8.24547711906683	2.44361183796201	0.304880535060263	0.742599760849545	2.74849237302228	2.44361183796201	2.13981540770714	2.44361183796201	1
259	XM_016990607.1	11.7746337724754	0.000600433244094253	0.00533203266956287	0.675294611930416	0.199997940931315	0.02510026304549	3.81615425811232	0.225098203976805	0.199997940931315	0.0434725308574025	0.199997940931315	1
260	XM_008105585.1	11.7582602832807	0.000605738160792944	0.00533792248974625	0.46186981054059	0.136718785420189	0.0172378180933411	4.06657476303332	0.15395660351353	0.136718785420189	0.0357323670318455	0.136718785420189	1
261	XM_008119939.2	11.7647463651408	0.000603631069734959	0.00533792248974625	0.2396052765967	0.0709404112212601	0.00892801431097332	4.65862858717024	0.0798684255322332	0.0709404112212601	0.0274069501855902	0.0709404112212601	1
262	XM_008104566.2	11.736164560755	0.000612972164527923	0.00536059307381834	0.0479660114606589	0.0136408215728783	0.00234784891400805	6.13395950098192	0.0159886704868864	0.0136408215728783	0.0269862253762102	0.0269862253762102	1
263	XM_008124123.2	11.7398079365036	0.000611773366625954	0.00536059307381834	25.6458509200147	7.58704174053168	0.961575232806544	1.83893945500442	8.54861697333823	7.58704174053168	1.71659624056768	7.58704174053168	1
264	XM_003215458.3	11.6980232275192	0.000625665308843047	0.00545087200885988	0.185600042861801	0.0548346472328974	0.00703203372103622	5.46384815818648	0.0618666809539335	0.0548346472328974	0.0249232817010182	0.0548346472328974	1
265	XM_003215138.3	11.653744421457	0.000640734353197385	0.00552055585182252	0.0121569516852159	0.00217606158217998	0.00187625564622533	6.42463063678426	0.00405231722840535	0.00217606158217998	0.0294930015791087	0.0294930015791087	1
266	XM_016993788.1	11.6655088166664	0.0006366952742084	0.00552055585182252	0.242078276138484	0.0714460133574257	0.00924674535540218	4.71087892746923	0.0806927587128276	0.0714460133574257	0.0269476370158333	0.0714460133574257	1
267	XM_016997976.1	11.6533665181828	0.000640864527146354	0.00552055585182252	0.422716929167695	0.124709893436602	0.0161957496192963	4.15078975369534	0.140905643055898	0.124709893436602	0.034321584397335	0.124709893436602	1
268	XM_016994089.1	11.639571097807	0.000645634878088775	0.00554089634180665	20.7792954015414	6.12755455929981	0.798877241214001	1.58606844118043	6.92643180051381	6.12755455929981	2.1203351571698	6.12755455929981	1
269	XM_008122409.2	11.619860688869	0.000652512883726364	0.00557910644078303	0.489232388324424	0.144175606223865	0.0189018565509431	4.17543207562926	0.163077462774808	0.144175606223865	0.0339659716289082	0.144175606223865	1
270	XM_003215045.3	11.5795735111263	0.000666802330654461	0.00563935663805107	25.5357618303778	7.51534052090762	0.996580089218322	1.83350406908878	8.51192061012594	7.51534052090762	1.72594250720436	7.51534052090762	1
271	XM_003215808.3	11.5900003098792	0.000663074011300376	0.00563935663805107	0.139868234634905	0.041178340116479	0.0054444047618227	5.12746458032506	0.0466227448783017	0.041178340116479	0.0254600295658445	0.041178340116479	1
272	XM_016991608.1	11.5792587190967	0.0006669152198043	0.00563935663805107	0.798815881589616	0.235094247465267	0.031177713064605	4.79018746139936	0.266271960529872	0.235094247465267	0.0264210908654313	0.235094247465267	1
273	XM_008109289.2	11.5515262872853	0.000676936631819504	0.00570312913254527	10.0136883203987	2.94434363414012	0.393552472659446	0.889073436199827	3.33789610679957	2.94434363414012	2.30403727991056	2.94434363414012	1
274	XM_008125051.2	11.5377078926774	0.000681986699213826	0.00572470586931314	16.9173877995128	4.97195053450772	0.667178731996561	1.36339043151483	5.63912926650428	4.97195053450772	2.3317036841716	4.97195053450772	1
275	XM_003215442.3	11.5220840497656	0.000687742443052708	0.00575202770553174	2.13815058559548	0.628063635593937	0.0846532262712227	2.67427584358108	0.71271686186516	0.628063635593937	0.355330740262124	0.628063635593937	1
276	XM_016990690.1	11.5057625414439	0.000693807619728963	0.00578173016440802	6.33580420530443	1.85541046797635	0.256524267125126	0.644838560786549	2.11193473510148	1.85541046797635	2.00106026200638	2.00106026200638	1
277	XM_003214626.3	11.4691523856178	0.000707609467983494	0.00581250634415013	0.133489521555245	0.0391410150617214	0.00535549212336026	5.38051832342363	0.0444965071850818	0.0391410150617214	0.0249800447516303	0.0391410150617214	1
278	XM_003216129.2	11.4743905807594	0.000705617817537853	0.00581250634415013	0.097342197342383	0.0285472193549047	0.00390017975922294	5.66006108782172	0.0324473991141277	0.0285472193549047	0.0250520459624309	0.0285472193549047	1
279	XM_016993639.1	11.4783899289199	0.000704101010861831	0.00581250634415013	0.000426324860664056	-0.0294222839395332	0.0295643922264212	2.56515286104872	0.000142108286888019	0	0.491546897733568	0.491546897733568	1
280	XM_016997812.1	11.4874826587252	0.00070066471627807	0.00581250634415013	0.31931500043011	0.0936862441826672	0.0127520892940361	4.26083825709997	0.106438333476703	0.0936862441826672	0.0328474180663489	0.0936862441826672	1
281	XM_003214890.3	11.437272794158	0.000719853688534851	0.00589204086701123	0.388085474175995	0.113667563438189	0.0156942612871428	4.1604658050593	0.129361824725332	0.113667563438189	0.0341795280213812	0.113667563438189	1
282	XM_008124255.2	11.4262698494771	0.000724129172534324	0.0059060180738615	24.4210306786024	7.15003140398219	0.990312155551933	1.77773478134163	8.14034355953413	7.15003140398219	1.82130087618586	7.15003140398219	1
283	XM_003214376.3	11.4008117007043	0.000734120226691264	0.00596634813211981	0.743362599266667	0.21745051359089	0.0303370194979994	3.52678171277716	0.247787533088889	0.21745051359089	0.0612737125935339	0.21745051359089	1
284	XM_016990671.1	11.3831756121252	0.000741123066070239	0.00600205299986461	0.113497217341065	0.033180057362996	0.00465234841735901	5.38403981696059	0.0378324057803549	0.033180057362996	0.024976313909129	0.033180057362996	1
285	XM_008109530.2	11.3407024375297	0.000758266374457881	0.0061193426710636	0.931292371054184	0.271848808744931	0.0385819816064634	3.47535665072855	0.310430790351394	0.271848808744931	0.06503559566682	0.271848808744931	1
286	XM_003214627.3	11.3248344294695	0.000764773458859477	0.00615027606775104	0.389552198663368	0.113648047797206	0.0162026850905837	4.26994468848284	0.129850732887789	0.113648047797206	0.032734042803098	0.113648047797206	1
287	XM_008113987.1	11.3103145160291	0.000770777151996532	0.00617695975467604	0.0686438181140769	0.0198193287375381	0.0030619439671542	5.65803417201718	0.0228812727046924	0.0198193287375381	0.0250488046566288	0.0250488046566288	1
288	XM_008113926.2	11.2937942402094	0.000777665898765985	0.00621052627486724	13.325065921946	3.88314020038481	0.558548440263853	1.13202855905706	4.44168864064866	3.88314020038481	2.41155457228469	3.88314020038481	1
289	XM_003215724.3	11.275430440397	0.000785396418451622	0.00624180058250002	29.2331975672637	8.51338906960064	1.23101011948725	2.01023972732312	9.74439918908789	8.51338906960064	1.42734097961401	8.51338906960064	1
290	XM_008124169.2	11.271621287286	0.000787009638663046	0.00624180058250002	0.0637553357093548	0.0182911187712551	0.00296065979852986	5.71746742475326	0.021251778569785	0.0182911187712551	0.0251607385143692	0.0251607385143692	1
291	XM_008105735.2	11.2565061100167	0.000793444165985152	0.00624973144440359	0.183803023502628	0.0534910230281784	0.00777665147269761	5.07246180886673	0.0612676745008759	0.0534910230281784	0.0255556116715681	0.0534910230281784	1
292	XM_016996602.1	11.2622363118904	0.000790998586940203	0.00624973144440359	0.0651121084377083	0.0186567889591704	0.00304724718673235	5.96816672802946	0.0217040361459027	0.0186567889591704	0.0260314285220205	0.0260314285220205	1
293	XM_003214401.3	11.2017087524835	0.00081722043430738	0.00632874931375384	0.508271506302685	0.147622389622349	0.0218014458118795	4.08323555557053	0.169423835434229	0.147622389622349	0.0354240213509796	0.147622389622349	1
294	XM_003215613.3	11.2016776078952	0.00081723415051517	0.00632874931375384	0.110548650395297	0.0321077159999912	0.00474183413177457	5.29613861123269	0.0368495501317656	0.0321077159999912	0.0251045457232817	0.0321077159999912	1
295	XM_016992714.1	11.2165423791525	0.000810714014971164	0.00632874931375384	13.0983727755512	3.80637137751447	0.559752881002579	1.11643652678487	4.36612425851705	3.80637137751447	2.41136558778692	3.80637137751447	1
296	XR_001730560.1	11.207218229409	0.000814797694734362	0.00632874931375384	0.601954065924003	0.174867093614225	0.0257842616937754	3.77039668446118	0.200651355308001	0.174867093614225	0.0458500002672279	0.174867093614225	1
297	XR_001730751.1	11.2201218667052	0.000809151813736146	0.00632874931375384	6.53201726518986	1.89813923589463	0.279199852501989	0.584743392336446	2.17733908839662	1.89813923589463	1.90767373107207	1.90767373107207	1
298	XM_003215120.2	11.1882057137084	0.000823189100313856	0.0063529006885436	0.578051581359022	0.167805474594394	0.0248783858586133	3.69444674288377	0.192683860453007	0.167805474594394	0.0504396033678768	0.167805474594394	1
299	XM_003215135.3	11.1759619426365	0.000828639220244818	0.0063529006885436	0.2415388186597	0.0700856389402377	0.0104273006129956	5.20720731161807	0.0805129395532332	0.0700856389402377	0.0253030251774922	0.0700856389402377	1
300	XM_003215369.3	11.1812284608396	0.000826290457846024	0.0063529006885436	0.189212525904372	0.0549132301636686	0.00815761180445562	4.76087090835402	0.0630708419681243	0.0549132301636686	0.026594311219109	0.0549132301636686	1
301	XM_008104194.2	11.1339964161179	0.000847597764907565	0.00643391042669109	0.203464970634511	0.058945377654135	0.00887627922403528	4.62625694627366	0.0678216568781702	0.058945377654135	0.0277443715956145	0.058945377654135	1
302	XM_008109612.2	11.1416436773695	0.000844110625420441	0.00643391042669109	31.6292416681549	9.16587173993904	1.37720881611258	2.11884684806791	10.5430805560516	9.16587173993904	1.25912199858655	9.16587173993904	1
303	XM_008114270.2	11.1342084589567	0.000847500877698743	0.00643391042669109	0.73560826799315	0.213113113031224	0.0320896429664926	3.81874975163201	0.245202755997717	0.213113113031224	0.04334957496822	0.213113113031224	1
304	XM_003215023.3	11.1137705643586	0.000856891072025796	0.00644068452829847	0.980196877993922	0.283753855972343	0.0429784366922981	3.28243662965122	0.326732292664641	0.283753855972343	0.083338825516347	0.283753855972343	1
305	XM_003215974.3	11.1198201099652	0.000854100702119243	0.00644068452829847	0.237646301495343	0.0688111656509601	0.010404268180821	4.47113162692505	0.0792154338317812	0.0688111656509601	0.0300143475985948	0.0688111656509601	1
306	XM_003216024.3	11.1212482534169	0.000853443308068191	0.00644068452829847	2.75918313883311	0.735524896711055	0.184202816233314	1.68565249598513	0.919727712944369	0.735524896711055	1.97305649567498	1.97305649567498	1
307	XM_016992710.1	11.086753355956	0.000869465743387656	0.00651391273547756	7.74493111037866	2.23975227349032	0.341891429969228	0.698338635966642	2.58164370345955	2.23975227349032	2.07933715176956	2.23975227349032	1
308	XM_016994206.1	11.0553472460804	0.000884317818936036	0.00660367202452235	0.396007437827544	0.114383373066889	0.0176191062089592	4.94970213213829	0.132002479275848	0.114383373066889	0.0258068130136682	0.114383373066889	1
309	XM_003215324.3	11.0141593515289	0.000904185234002001	0.00670947281654165	0.0964468441498891	0.0278134352672962	0.00433551278266685	5.47654808104244	0.0321489480499631	0.0278134352672962	0.0249204222681453	0.0278134352672962	1
310	XM_003215354.3	11.0138825874252	0.000904320249186048	0.00670947281654165	0.406340625222407	0.117179643128939	0.018267231945197	4.23445396464655	0.135446875074136	0.117179643128939	0.0331799239872078	0.117179643128939	1
311	XM_008119700.2	10.9939854553049	0.000914080361363201	0.00676007984287898	0.0137825001326789	0.00252108264561688	0.00207308406527609	6.08091127487978	0.00459416671089297	0.00252108264561688	0.0266458386025535	0.0266458386025535	1
312	XM_003215629.3	10.9657080136168	0.000928134783188263	0.00682015974866775	0.185230111577499	0.0533153695945986	0.00842800093123429	4.87320040605624	0.0617433705258329	0.0533153695945986	0.0260428695600408	0.0533153695945986	1
313	XM_008117852.2	10.9695704437994	0.000926202273797085	0.00682015974866775	1.57320050429784	0.452888368782441	0.0715117993168385	3.12008621040093	0.524400168099279	0.452888368782441	0.108387205051975	0.452888368782441	1
314	XM_003215305.2	10.940680991353	0.000940755856861875	0.00686901101835655	5.68992120854151	1.61941007602065	0.277230326826518	1.65018076311476	1.89664040284717	1.61941007602065	2.02809983643179	2.02809983643179	1
315	XM_008117088.2	10.9424746853086	0.000939845555878968	0.00686901101835655	1.63329493249414	0.469683549355704	0.07474809480901	3.30546473638304	0.544431644164713	0.469683549355704	0.0806659235564154	0.469683549355704	1
316	XM_003215084.3	10.9204349891861	0.000951092747201906	0.00692047125147898	0.236320058693816	0.0678983588334088	0.0108749940645299	4.52959730296259	0.0787733528979386	0.0678983588334088	0.0290382400131979	0.0678983588334088	1
317	XM_008111887.2	10.9151275763182	0.000953821472486451	0.00692047125147898	1.35747175148641	0.389939406457032	0.0625511773717712	3.03440606607352	0.452490583828804	0.389939406457032	0.127996439443649	0.389939406457032	1
318	XM_003215309.3	10.8937529513556	0.000964891284887878	0.00697877344415761	14.2559589854529	4.09156385194849	0.660422476535817	1.1947060304613	4.75198632848431	4.09156385194849	2.40425725124763	4.09156385194849	1
319	XM_003215603.3	10.8642868105445	0.000980364980115136	0.00706846223907465	0.369632673939615	0.105960656632348	0.0172502346808575	4.25419617976451	0.123210891313205	0.105960656632348	0.0329304740287801	0.105960656632348	1
320	XM_016991950.1	10.8558239910689	0.000984855312062045	0.00706889921259213	0.193016209422892	0.055311864663341	0.00902687181095632	5.1087252869515	0.0643387364742973	0.055311864663341	0.0254928706002659	0.055311864663341	1
321	XM_016996533.1	10.8525980419584	0.000986572455322641	0.00706889921259213	0.275610577497698	0.0789701949790287	0.0128999975202038	4.31921426567987	0.0918701924992326	0.0789701949790287	0.032122878173227	0.0789701949790287	1
322	XM_003215418.3	10.8245607671757	0.00100162453025569	0.00713231089655753	0.833595572145315	0.238574175243024	0.0392910154720806	3.2439194421108	0.277865190715105	0.238574175243024	0.0882169154072262	0.238574175243024	1
323	XM_003215619.3	10.8278421728591	0.000999850944389793	0.00713231089655753	0.0650432906392985	0.0183229114401283	0.00335818543963785	5.62563451672	0.0216810968797662	0.0183229114401283	0.0250024711899484	0.0250024711899484	1
324	XM_008102926.2	10.8186112715571	0.00100484832515552	0.00713318255511632	7.77130044382861	2.22359278266642	0.366840698609785	0.700705433943164	2.5904334812762	2.22359278266642	2.08267595520086	2.22359278266642	1
325	XM_008120575.2	10.8023903854871	0.00101369118507672	0.00717381454054293	9.72229284957802	2.77996300903764	0.460801274155035	0.865882393372026	3.24076428319267	2.77996300903764	2.2822870229242	2.77996300903764	1
326	XM_003215060.3	10.7964950973981	0.00101692448074857	0.00717462056969851	0.602040328208654	0.172103504564493	0.0285766048383918	3.70225451424917	0.200680109402885	0.172103504564493	0.0499615439129422	0.172103504564493	1
327	XM_003215766.3	10.7792197784777	0.00102645939291877	0.00721974496548369	0.223713768865411	0.0639064393838953	0.010664816904575	4.6103479431751	0.0745712562884701	0.0639064393838953	0.0279265141301362	0.0639064393838953	1
328	XM_003215648.3	10.7727567930837	0.00103004975946859	0.00722290989871266	0.0392799375412008	0.0103386416092963	0.0027546709044373	6.01525030352992	0.0130933125137336	0.0103386416092963	0.0262703801340988	0.0262703801340988	1
329	XM_008105003.2	10.7589565415665	0.00103775875409489	0.00723574734120147	11.7268425962269	3.34706977733843	0.561877754737188	1.01907670931448	3.90894753207562	3.34706977733843	2.3901150860596	3.34706977733843	1
330	XR_505951.2	10.7582189078399	0.00103817244460717	0.00723574734120147	0.828459339583143	0.236451145804457	0.0397019673899239	3.45786969655499	0.276153113194381	0.236451145804457	0.0663916225512183	0.236451145804457	1
331	XM_003214284.3	10.7415993064224	0.00104753763659959	0.00727896242954399	0.130348308774778	0.0371767916675035	0.00627264459075589	4.91595357841187	0.0434494362582594	0.0371767916675035	0.0259002754262201	0.0371767916675035	1
332	XM_003215438.3	10.7175267587786	0.00106125432498209	0.00730803876484675	0.626669353255176	0.178551055577905	0.0303387288404866	3.49996213057751	0.208889784418392	0.178551055577905	0.063196924071708	0.178551055577905	1
333	XM_008123087.2	10.7187267265635	0.00106056629309526	0.00730803876484675	1.54568302569398	0.40569676148692	0.109530913744407	2.25655780862337	0.515227675231327	0.40569676148692	1.02726253340476	1.02726253340476	1
334	XM_016995730.1	10.724470918346	0.00105727895934276	0.00730803876484675	6.28137972992793	1.78717685832281	0.306616384986499	0.559986863539879	2.09379324330931	1.78717685832281	1.86786341244771	1.86786341244771	1
335	XM_008106490.2	10.6930938292723	0.00107536216934271	0.00733926703112239	0.867273574208494	0.246846921449132	0.0422442699536994	3.85026580326123	0.289091191402832	0.246846921449132	0.0419487844881736	0.246846921449132	1
336	XM_008122654.2	10.6989486685543	0.00107196433188203	0.00733926703112239	25.5356550102099	7.26988093967244	1.24200406373086	1.83349365122109	8.51188500340331	7.26988093967244	1.72596041701984	7.26988093967244	1
337	XM_016993568.1	10.6945677981332	0.00107450573144721	0.00733926703112239	0.395607505666598	0.112606511881638	0.0192626566738947	4.35565652269894	0.131869168555533	0.112606511881638	0.0316614091435016	0.112606511881638	1
338	XM_008110764.2	10.6609609753925	0.00109420528931327	0.00742381169740567	0.329486590161637	0.0936503646366075	0.0161784987506049	4.26268195747862	0.109828863387212	0.0936503646366075	0.032824422383117	0.0936503646366075	1
339	XM_008124951.2	10.6646922107679	0.00109200021495094	0.00742381169740567	1.34888426040368	0.383456728545101	0.0661713582561256	2.7934758152834	0.449628086801227	0.383456728545101	0.246215322332655	0.383456728545101	1
340	XM_008107541.2	10.6281500098096	0.00111379082117964	0.00753446731974461	0.745341730120352	0.211547927153973	0.036899316219478	3.30985119545521	0.248447243373451	0.211547927153973	0.0801756052116693	0.211547927153973	1
341	XM_016991518.1	10.5921204889832	0.00113570643467678	0.00763779181215376	0.109542752254593	0.0310420958185626	0.00547215493296831	5.18036024518572	0.0365142507515309	0.0310420958185626	0.025360346860272	0.0310420958185626	1
342	XM_016992711.1	10.5936413846626	0.0011347725621697	0.00763779181215376	0.763307200008627	0.216319588678936	0.0381161446572733	3.55215272200612	0.254435733336209	0.216319588678936	0.0595206360389347	0.216319588678936	1
343	XM_008114463.2	10.5765170093947	0.00114533243325454	0.00768007170987013	0.0438943860515174	0.0116554027382176	0.00297605927895484	5.84292411881265	0.0146314620171725	0.0116554027382176	0.0255140573471507	0.0255140573471507	1
344	XM_008110474.2	10.5609524975772	0.00115501663461121	0.00772249494071448	15.8475722261133	4.48467361836207	0.797850457009018	1.29730328517094	5.28252407537109	4.48467361836207	2.36797836900286	4.48467361836207	1
345	XM_003215412.2	10.5305626343208	0.00117416460926847	0.00782776406178978	0.000373566542666705	-0.10223220835324	0.102356730534129	2.07735683038909	0.000124522180888896	0	1.32137848750778	1.32137848750778	1
346	XM_003214970.2	10.5157808352656	0.00118359408453781	0.00784514811076934	1.35481943205911	0.312135739746022	0.139470737607015	2.01784882259613	0.451606477353037	0.312135739746022	1.41503741805795	1.41503741805795	1
347	XM_008118476.2	10.5200537793781	0.00118086047941886	0.00784514811076934	2.2479144251197	0.634969845645552	0.114334962727682	2.69457215128382	0.749304808373235	0.634969845645552	0.333911737048162	0.634969845645552	1
348	XM_016993251.1	10.5051013622421	0.00119045428426451	0.00784647083286254	12.502736822993	3.52927458543167	0.638304355566011	1.07489808451489	4.16757894099768	3.52927458543167	2.40666137264154	3.52927458543167	1
349	XM_016995417.1	10.5048493404464	0.00119061666116045	0.00784647083286254	0.577808074510281	0.105069799591936	0.0875328919114913	2.28862900306383	0.192602691503427	0.105069799591936	0.967478812098095	0.967478812098095	1
350	XM_003214801.3	10.4822390534633	0.00120527597655818	0.00792038498881087	0.310690872437722	0.0876109513832256	0.0159526727626816	4.12768152815084	0.103563624145907	0.0876109513832256	0.0346752414511766	0.0876109513832256	1
351	XM_003214508.3	10.4637632884809	0.00121739019754163	0.00792366672133985	0.022448181610578	0.00492860920023011	0.0025541180032959	5.99976469734652	0.00748272720352607	0.00492860920023011	0.0261890393115117	0.0261890393115117	1
352	XM_008106920.2	10.4627650461305	0.00121804822425066	0.00792366672133985	32.0167977936805	9.02031471270435	1.65195121852249	2.13706968701525	10.6722659312268	9.02031471270435	1.23214520082731	9.02031471270435	1
353	XM_008120132.2	10.4627403265693	0.00121806452358864	0.00792366672133985	0.423343071866697	0.119271247625005	0.0218431096638941	3.9986950176538	0.141114357288899	0.119271247625005	0.0371854233169414	0.119271247625005	1
354	XR_001730351.1	10.4604802844357	0.00121955566058883	0.00792366672133985	0.115051006652844	-0.129187351776116	0.167537687327064	1.60546111584585	0.0383503355509481	0	2.09356461833181	2.09356461833181	1
355	XM_003215232.3	10.4537832105287	0.00122398513102853	0.00793004451088909	0.173563527892563	0.0488791264006476	0.0089753828968734	4.60902139929035	0.057854509297521	0.0488791264006476	0.0279422105584715	0.0488791264006476	1
356	XM_003214388.3	10.4270025148483	0.00124186132055824	0.00797843865163117	0.0268360310982469	0.00627204661883488	0.00267329708058075	5.9624997910386	0.00894534369941566	0.00627204661883488	0.0260043381721067	0.0260043381721067	1
357	XM_008111444.2	10.4282132008812	0.00124104751062827	0.00797843865163117	9.47343928792611	2.6647773351702	0.49303576080517	3.15777512998237	3.15781309597537	2.6647773351702	0.101395362676958	2.6647773351702	1
358	XR_001731065.1	10.4312643313828	0.0012389989671382	0.00797843865163117	0.776622091466408	0.13699643127522	0.121877599213583	2.07556112623807	0.258874030488803	0.13699643127522	1.32413271204539	1.32413271204539	1
359	XM_003215063.3	10.4079547055172	0.00125473637446912	0.00802035155002066	3.45267739185288	0.879094405715134	0.271798058235828	1.28369935592174	1.15089246395096	0.879094405715134	2.37430799169493	2.37430799169493	1
360	XM_003215495.3	10.4019156972744	0.00125884648241629	0.00802035155002066	0.511261465726412	0.143636884261673	0.0267836043137975	3.63492950218792	0.170420488575471	0.143636884261673	0.054128452557404	0.143636884261673	1
361	XM_008125952.2	10.402496885565	0.00125845033776508	0.00802035155002066	0.00757522498942972	0.000252643991917993	0.00227243100455858	6.03611749465844	0.00252507499647656	0.000252643991917993	0.0263843042587309	0.0263843042587309	1
